4.017928,-7.435297,1.973871
11.188833,-4.629605,1.691243
-14.272410,-2.936661,1.869498
-5.319087,-11.171606,1.867151
-7.017283,13.553836,0.656736
-12.547680,0.125767,1.693404
-9.131673,3.224212,1.891365
-6.850927,14.898535,1.847692
1.345124,-10.571080,1.897602
15.398393,8.768764,0.943361
-5.557738,15.567806,1.284244
5.066474,17.118629,1.909321
17.024809,4.854759,0.890860
15.277965,-3.345463,1.549212
18.556310,3.411152,1.850840
2.117095,-12.077595,1.692787
-3.407815,-10.991839,1.919707
-6.555454,-11.789562,1.382199
-15.888350,-2.157297,1.794065
-5.907994,-13.258341,1.605153
-8.033795,14.695727,1.528794
9.224699,16.834420,1.956881
-6.935905,-13.418029,1.672318
-6.313345,15.403641,1.590909
-17.477049,-3.186094,1.892720
15.637603,-3.444169,1.798604
-17.018068,-4.683815,1.566471
16.915425,7.869865,1.815671
20.475069,3.278645,1.923329
-8.494793,-13.037305,1.604707
-9.988891,-12.390888,1.627939
-8.854315,12.906549,1.947733
-11.831358,-13.135533,1.987255
3.134314,16.693519,1.978373
3.521168,18.207493,1.890395
-6.121996,-15.037080,1.791566
15.314467,10.261374,1.494967
-9.144894,11.077627,1.851862
3.962487,20.141371,1.983595
5.453299,21.039183,1.740283
3.537665,20.392487,0.493491
-2.198625,-12.151439,1.675354
1.703059,20.264197,1.839085
17.566235,8.051574,1.696565
-10.312672,10.239759,1.437264
3.911985,-12.510259,1.846301
17.486565,1.771702,1.957588
-6.364642,-16.751995,1.731996
0.035705,20.618507,1.704583
-13.288962,-11.972429,1.864785
-12.487409,-14.622599,1.625351
-12.542337,2.105814,1.980054
6.864212,17.598616,1.098660
-18.042512,-1.439955,1.835416
21.398221,2.673046,1.104064
-19.035802,-3.296759,1.562676
5.442054,23.021989,1.982838
-7.817580,-17.769592,1.773848
5.710848,24.585231,1.586183
-1.676540,-13.833351,1.761079
16.895117,-2.164043,1.794454
-9.706895,-17.578848,1.898919
18.082538,9.828352,1.850273
6.727641,25.262401,1.221649
-7.203620,-19.286180,1.636150
17.845677,11.122458,1.315604
0.135517,-14.291978,1.869194
20.502014,5.030596,1.752159
-9.902102,-18.993598,1.428154
-10.207332,13.447590,1.457182
5.867693,-7.223194,1.861886
1.792976,-14.991346,1.798968
-18.967078,-1.543014,0.930292
-1.422994,20.506369,1.463003
11.310470,-6.196197,1.571308
-14.072537,2.526889,1.587078
8.456418,24.533049,1.876332
-13.992780,-13.602250,1.775296
8.907437,22.795632,1.795004
-6.540394,16.953291,1.698582
-18.716351,0.290559,1.857078
-15.362064,2.930409,1.351188
17.268088,12.065765,1.106091
-20.108099,1.057335,1.588996
-6.963137,-21.087719,1.817518
9.785108,24.287648,1.351162
6.880081,27.009508,1.753744
-6.571726,18.605542,1.652548
10.586672,23.285540,1.749241
2.513258,-16.050384,1.280769
8.810159,27.261523,1.946461
10.082511,-7.229125,1.604626
-10.222749,-20.659855,1.696829
-9.506762,15.232366,1.567678
-10.427208,-21.422765,0.789833
14.299724,11.476659,1.583231
11.010549,-7.169369,1.018340
-13.668369,-15.770450,1.646884
-20.621364,-3.226497,1.587118
4.197663,25.786724,1.932178
11.318896,25.309083,1.842779
-12.267418,-21.127127,1.863807
-18.333794,-0.141781,1.330451
16.298690,-4.843608,1.812821
-1.108131,-15.626336,1.880927
-8.528038,16.410915,1.784978
12.416468,26.586681,1.684316
-7.850828,-22.654936,1.801157
2.320400,21.730626,1.808963
2.844863,25.906243,1.358070
12.795457,24.412891,1.727250
11.513325,28.247852,1.890809
-19.658339,2.137412,1.169980
1.604190,26.588193,1.415742
13.835340,24.534243,1.046940
-10.505244,15.061469,1.641145
-7.257852,20.470733,1.987387
9.208241,-8.826141,1.820661
-19.007347,-4.412500,1.961092
-11.157010,11.245347,1.313055
-21.430933,-1.637092,1.783707
-9.264428,-23.886102,1.874575
17.683556,-0.114354,1.896315
23.277046,2.496644,1.887088
-10.189886,-24.224099,0.985248
-13.630038,-20.219803,1.637062
6.411333,28.855126,1.904214
1.035990,27.713791,1.260881
15.305356,-6.416226,1.860064
25.203835,2.166686,1.954838
-22.436065,-0.181648,1.768787
-9.858654,17.681183,1.839598
-18.664618,2.648412,1.117408
-20.242611,3.890134,1.847541
-14.293606,-21.276308,1.247607
-15.013778,-22.730608,1.622848
-16.311409,-24.059551,1.857400
10.842134,16.888876,1.618351
13.685226,25.980425,1.406163
25.194941,0.784533,1.382182
1.641687,-17.444416,1.644069
-0.067616,26.034041,1.761255
-14.795803,-15.728409,1.128218
-19.405020,5.073302,1.449636
3.912951,-14.353753,1.843495
22.331659,1.291716,1.667147
5.750398,-12.626914,1.842110
-17.477744,-23.861008,1.183113
3.220825,-17.058377,1.231544
-18.891850,-6.016313,1.607966
-18.944596,-25.146823,1.950635
-11.857534,-24.178209,1.668279
0.567832,-18.937833,1.839417
7.272087,-12.840493,1.536605
13.773867,27.113632,1.456094
3.203542,-18.769691,1.711401
0.526653,28.965145,1.351040
-11.250753,18.989678,1.910523
-16.248029,-16.962042,1.905468
24.962458,-0.992021,1.791701
-24.020069,-0.173168,1.584027
19.164203,11.241764,1.779812
-12.185969,20.065360,1.425384
14.878148,27.371736,1.832705
20.696302,12.182709,1.797973
3.915143,-19.995870,1.417706
15.996745,26.710624,1.299358
21.463273,10.456734,1.888713
-19.341729,-25.521010,0.545647
-20.916447,-26.693585,1.963331
-24.839060,1.266313,1.656156
5.519051,-20.415292,1.657841
-0.894619,29.930719,1.718240
7.153292,-21.489678,1.955773
8.304769,-22.093051,1.299984
17.938133,26.582356,1.945620
-2.701410,-16.710931,1.927404
24.860063,-2.145527,1.158042
-18.999387,-27.400905,1.910813
9.359461,-21.413567,1.254621
10.189850,-9.360598,1.117676
-15.801581,-20.551147,1.673274
-21.983672,-27.735683,1.491622
27.008123,0.467066,1.840765
-10.922468,21.109560,1.639143
7.456764,-14.324060,1.495018
7.088092,-12.531925,1.341062
19.362002,27.592959,1.746059
10.625284,-11.028099,1.723416
-2.217949,31.213341,1.842911
9.833252,-22.072886,1.528616
25.413004,-2.804880,1.868007
6.409817,30.279435,1.424309
-18.079094,-7.606642,1.785979
19.026252,28.674581,1.132534
-2.971746,31.936487,1.044581
28.717118,0.928630,1.770227
-19.421401,-7.971825,1.391095
-2.719760,-18.701684,1.990837
5.227344,30.732561,1.266320
-14.078482,19.749868,1.918630
-17.432461,-15.457843,1.914549
-15.455489,-25.434056,1.619217
-3.139491,30.131840,1.420875
-22.576810,-26.524623,1.668938
7.990791,29.978092,1.937973
3.304730,-21.262967,1.406463
-20.662491,-29.057310,1.868747
-1.133988,32.044697,1.366061
-3.963187,33.539558,1.884886
20.477988,13.985466,1.815927
11.712151,-22.715564,1.985774
-25.901844,2.672649,1.762752
11.578737,-21.858006,1.758661
-6.022595,-23.092626,1.879896
12.371355,-24.201181,1.625302
29.451975,0.131013,1.084531
-11.126176,22.472058,1.377642
12.083206,-25.816468,1.640787
20.215453,25.866508,1.925880
-21.010455,-7.836480,1.594807
28.332677,2.012592,1.150117
-26.844542,2.406108,0.979654
-21.270304,-30.644201,1.699312
9.169924,-13.528572,1.888841
20.357242,15.811510,1.830032
-22.811728,-7.989982,1.807802
-22.105612,-32.327975,1.879583
-10.189494,23.160867,1.162682
-5.369578,34.313490,1.605275
-28.663100,2.877958,1.878775
-30.028481,4.327875,1.991614
15.905360,-6.784204,1.980056
21.558089,25.780637,1.345379
-22.471625,-29.887787,1.990642
8.302816,31.480226,1.534199
-24.062777,-25.368540,1.882718
21.103770,28.492406,1.960296
31.355776,-0.174814,1.928209
-24.191200,-26.507582,1.614480
10.377607,-26.565236,1.862719
-31.600225,5.249577,1.822063
-28.886332,2.022492,0.884112
17.459641,29.646863,1.843801
-31.429067,7.060083,1.818577
-22.988300,-34.030466,1.917711
-10.091878,24.945420,1.787221
-5.700076,36.154993,1.870926
17.380979,30.736579,1.092551
-33.205078,6.793814,1.795860
-29.477962,0.342966,1.780683
21.464618,8.961461,1.495273
-31.188476,-0.519854,1.915807
-34.213183,6.529589,1.042157
-34.948693,4.746557,1.928777
-34.975978,6.415594,1.810838
-10.328084,26.912329,1.981041
-24.640412,-33.580924,1.712180
31.464620,-1.967793,1.796280
-26.600859,-33.904036,1.986896
23.628651,3.853241,1.401422
20.935327,15.134799,1.236982
7.247783,-23.758955,1.972931
6.233172,-25.067907,1.656137
22.973364,26.571758,1.621381
23.481411,28.361765,1.860709
-15.382547,21.044244,1.837387
26.556043,-2.630158,1.763863
-15.033714,-27.354815,1.966522
15.465439,30.309196,1.962639
-36.324085,4.945086,1.389647
24.475671,28.271784,0.998323
22.554274,12.330938,1.863875
27.602873,3.574084,1.723621
15.046189,-8.544986,1.959216
12.761144,-24.811415,0.724101
-6.500602,37.801072,1.830415
-28.153887,4.942007,1.972628
-30.411583,-1.557866,1.296545
18.798149,31.345038,1.542269
-21.233378,-34.573283,1.836954
26.781540,-3.912201,1.760412
-5.821856,39.350198,1.691297
-29.212327,-2.654662,1.625170
-5.210848,40.669498,1.453920
-26.531325,-35.771953,1.869211
-4.762399,41.628754,1.058904
-22.285271,-35.950260,1.732785
26.022562,27.403572,1.773884
-27.469732,-33.232004,1.098438
28.828527,4.909247,1.812426
13.740358,-25.331260,1.775175
-32.470154,7.931288,1.357520
19.708238,33.089763,1.967823
-26.467835,-37.648935,1.878055
-20.969784,-37.445610,1.991627
-21.595271,-38.765760,1.460832
-28.370766,-31.952602,1.564842
-30.163308,-31.958132,1.792551
-33.934416,8.727209,1.666600
-27.949195,-35.586875,1.429898
28.577395,-4.585246,1.917834
31.724515,1.693879,1.904727
13.593592,-23.155697,1.932236
-27.290714,5.792318,1.211651
-35.981612,3.690273,1.477382
-15.788861,-28.696609,1.539695
-19.294468,-38.382401,1.919443
-15.244594,-30.150734,1.552645
26.814186,28.449477,1.311711
9.102695,-27.776737,1.758731
17.721973,-6.677510,1.819744
-7.526734,37.185038,1.196848
15.460519,-25.298960,1.720465
-18.438257,-40.012669,1.841432
-28.064469,-38.773885,1.953139
-31.766911,-31.628425,1.637147
-32.904417,-31.534743,1.141357
-8.430603,35.567235,1.853176
-8.744499,38.126650,1.539346
-33.495510,-32.113345,1.795329
5.739933,32.433209,1.776218
-31.875989,9.428015,1.610348
14.410899,-27.172511,1.959549
8.775526,-29.587710,1.840288
-34.441798,9.657278,1.059464
-32.513077,11.002915,1.698879
-36.160418,9.336221,1.748351
-37.674309,9.866589,1.604107
-28.327355,6.952180,1.555604
20.980200,32.719269,1.324821
-29.374436,-39.942013,1.755146
-7.221913,40.775014,1.997563
28.015823,29.142065,1.386943
27.994268,30.410075,1.268193
15.527636,-26.865374,1.567851
33.587597,1.566561,1.867427
33.874839,1.587333,0.287992
-36.750716,11.351663,1.748848
8.611153,-31.574501,1.993579
18.020204,-7.374431,0.758050
-37.123545,12.951733,1.642932
15.800994,-26.703818,1.445527
10.537240,-31.976560,1.967603
15.926703,-24.796969,0.685071
11.914974,-27.761817,1.952610
-16.766177,-39.483516,1.753812
8.759749,-32.968191,1.401589
9.765547,30.291048,1.802138
-25.244060,-25.350370,1.181423
-5.037403,43.044751,1.442455
-30.972211,-40.975074,1.902657
-16.001762,-37.916812,1.743242
-6.777547,43.468876,1.791084
-4.367856,44.699930,1.785472
-14.934334,-40.281492,1.998102
11.061359,-13.270878,1.908909
-22.391141,-39.538573,1.109346
-9.782252,39.424534,1.661756
27.643575,-4.998827,1.387033
-32.042611,12.343747,1.420975
-37.527007,14.653880,1.749310
4.575177,-24.054070,1.943403
-17.149679,-41.206621,1.756689
-11.608012,28.137230,1.771609
17.126727,-24.138906,1.368614
-25.075807,-38.570856,1.669635
-34.396730,-33.068200,1.312991
-39.615268,9.467222,1.981619
-10.989355,38.304575,1.646635
-37.713948,16.434656,1.790561
29.859552,28.402449,1.986547
-39.387486,16.710864,1.696178
18.554773,34.461476,1.792227
17.564224,-22.724254,1.480758
18.303954,-23.587573,1.299935
-16.892502,-43.112059,1.922715
32.959789,-3.061201,1.852315
-31.002719,-42.114946,1.140280
-10.007980,41.121249,1.711664
28.584278,31.684583,1.404451
-26.425765,-24.407405,1.511824
29.560505,30.468309,1.567320
31.516293,28.014470,1.701564
-34.521127,-30.917080,1.730682
7.312021,-33.907189,1.725582
28.317032,32.939215,1.282779
-33.905738,-34.859930,1.857787
25.434807,-4.807676,1.617270
16.824730,-27.848454,1.627544
-16.118681,20.014898,1.265483
-27.994495,-24.012695,1.617625
-40.926844,10.238021,1.521303
6.116147,-35.389381,1.904471
32.446311,-4.504935,1.532327
-18.525931,-43.594841,1.703282
16.115454,-29.702062,1.984675
-41.612503,12.115451,1.998717
-40.463677,15.036661,1.990262
10.153525,-33.984732,1.725099
-3.930050,40.276090,1.339856
23.839441,11.411426,1.580240
-35.200523,-29.109713,1.930842
31.978218,3.191087,1.518551
-3.419595,42.145592,1.438834
29.140541,-5.569122,1.133642
18.212129,36.339316,1.908845
-31.646132,1.147257,1.728788
34.117385,-3.397029,1.205326
-40.486450,17.333849,1.263263
-17.620177,20.835950,1.711320
-19.974359,-43.564846,1.448739
-39.936767,8.252294,1.256747
2.424468,29.119405,1.975758
35.851943,-2.833228,1.823886
-31.137780,-43.858339,1.748617
25.795319,11.381079,1.956112
-29.545128,-24.740267,1.712841
-36.086281,17.336521,1.860822
-28.928432,-23.013129,1.367980
-19.011512,20.438280,1.447050
12.304077,-14.052261,1.467960
21.146567,34.523787,1.812171
30.918320,30.268988,1.372366
9.453267,-35.570456,1.733459
32.081529,28.200707,0.595126
32.255149,31.218862,1.639931
-12.418958,37.142006,1.842643
28.532889,34.051916,1.133445
-36.225694,1.867909,1.838638
32.842686,26.408326,1.947303
33.069973,30.334231,1.202709
-36.569668,19.132426,1.859823
-37.791483,3.982520,1.754933
-30.245086,-45.153401,1.572923
-19.590807,-45.267086,1.982514
-31.354617,-39.222303,1.794002
5.359959,33.698785,1.321386
-30.697089,-23.504869,1.689148
32.665609,32.976580,1.805007
-31.127840,-2.536138,1.212453
4.735608,-36.544507,1.800056
-39.678136,18.804534,1.678179
19.179982,-7.813760,1.848473
-2.293513,41.240249,1.899436
34.221394,28.835435,1.890016
36.595459,-3.872787,1.278083
-17.788138,-20.675775,1.990463
18.943893,37.522446,1.391141
35.686481,27.578909,1.930114
-37.664542,20.334683,1.626090
-31.986726,-45.127812,1.527177
-21.295758,-45.863360,1.806212
-8.042334,43.650722,1.277793
-15.721762,-43.673966,1.298604
3.649591,34.578063,1.923145
17.783007,38.396602,1.453205
27.040859,34.357116,1.907632
-39.399728,4.134415,1.615403
-28.530295,-45.370465,1.728475
-14.734717,-45.347906,1.943279
9.263402,32.338194,1.287958
-13.897521,-44.692365,1.063312
-37.534300,21.647603,1.319364
-40.350542,19.775733,1.181253
31.556378,33.600192,1.272511
-33.702763,-36.519394,1.671831
-4.132482,46.498412,1.813819
-36.219223,-31.945238,1.985104
37.512630,-4.670582,1.215599
17.843681,-27.823004,1.019269
-18.074508,-13.875843,1.707321
-3.418836,47.769655,1.457857
-33.351314,-44.882627,1.386440
17.537456,39.971880,1.594301
33.585357,33.974043,1.356786
-22.268281,-46.337726,1.082047
35.399759,-0.927941,1.958211
31.291382,25.493418,1.801000
34.932280,1.222241,1.388067
-21.760665,-46.592632,0.864857
19.668531,-23.745615,1.373698
-9.441937,45.068810,1.992452
37.495438,-2.934768,1.646629
37.046707,-5.780951,1.960795
-33.358199,-46.416536,1.881953
35.465964,33.882762,1.882821
-35.415856,20.090667,1.499836
-34.999783,-27.409720,1.711805
4.752540,36.145869,1.916902
-37.756363,-31.894377,1.537982
-28.332113,-47.161467,1.801934
-38.928342,21.431638,1.673470
35.728142,32.094453,1.807425
37.049105,35.042633,1.962558
21.186466,-22.448660,1.996552
22.488006,-21.590521,1.558977
-5.200067,48.299183,1.858274
35.275973,29.262342,1.137711
-6.153026,49.696539,1.691370
17.233954,41.404336,1.464255
17.408583,-30.987889,1.823605
-18.266788,-46.697005,1.948768
-34.876004,-25.945000,1.469941
30.015247,6.491748,1.978033
6.363000,-37.487698,1.880961
-41.391001,7.666337,1.567847
-7.304107,48.988998,1.351148
-41.178708,18.751352,1.577509
-1.967907,49.098653,1.967595
6.042682,-37.735973,1.768625
39.085131,-3.490314,1.966162
-42.608985,8.101029,1.293229
24.327873,-21.740393,1.845961
-6.101591,51.526562,1.830746
-31.278158,-46.685891,1.848178
-12.040238,-44.266547,1.905471
18.737626,42.363962,1.783791
31.433190,6.635757,1.425237
-44.190787,8.281019,1.592010
5.325823,37.907298,1.852373
33.042159,35.753539,1.860556
20.959375,-24.758713,1.640929
37.164229,28.838713,1.941867
-31.960286,-46.955545,1.827924
24.774100,-23.135849,1.465065
-31.140873,-22.207759,1.370927
28.525413,-4.421007,1.816584
24.436074,-20.229983,1.514281
36.459541,26.478364,1.344924
-1.083158,50.864296,1.974911
-28.622719,-48.257986,1.134374
-26.851843,-47.946981,1.675778
-8.621522,50.006740,1.664747
-38.542403,22.964619,1.658555
-35.067283,22.020044,1.960611
-34.531496,1.120188,1.851862
-10.132046,51.285435,1.979077
-42.497546,18.029397,1.503513
26.451901,12.923568,1.676417
-1.161330,52.573682,1.711172
-0.640963,53.784880,1.318250
-45.224302,7.420784,1.344678
-11.636585,52.091629,1.706923
-17.895777,-46.907759,0.426692
-15.492730,-47.083926,1.894294
-1.200574,50.428836,1.535639
-41.261620,21.277454,1.756482
-45.826618,5.532201,1.982304
-32.946036,-41.943196,1.950891
-34.492477,-41.340064,1.659894
15.616698,42.560431,1.987982
-0.102025,55.169053,1.485392
-12.536072,51.663947,0.995987
16.232157,43.789656,1.374694
-47.427414,4.568837,1.868320
33.003772,6.702403,1.571995
14.455629,44.527342,1.923599
26.490313,14.340673,1.417626
32.128886,8.207326,1.718669
17.984836,44.457841,1.875727
-26.562662,-49.539364,1.618428
-1.969561,54.471363,1.495471
7.083848,-39.128565,1.792224
-47.431984,4.432221,1.946062
-34.803559,-45.758173,1.695758
37.153272,-7.541577,1.763848
-42.304702,20.781144,1.155138
-42.912868,12.380057,1.327014
-1.030709,56.506727,1.628443
0.016394,57.554859,1.481555
-38.916198,24.712148,1.787059
-36.300111,-45.882885,1.501740
1.492930,23.150352,1.643267
-37.702518,-45.530100,1.446099
39.768586,-5.331427,1.963876
36.696931,-8.965243,1.495016
37.446591,34.334854,0.811755
6.362553,-40.140969,1.243072
-13.834830,51.699027,1.299232
-1.048117,58.911257,1.724239
40.993346,-4.262934,1.625335
-30.604545,-21.189620,1.150762
0.368101,59.697430,1.619797
-32.086090,-22.838135,1.540733
-30.621763,-3.546091,1.999304
-10.023976,53.000994,1.718960
25.939062,-23.976171,1.436411
1.019373,61.492689,1.909741
-30.352655,-48.173912,1.752359
38.854594,34.585640,1.862427
0.786558,51.126236,1.887975
39.669682,36.267865,1.869292
-13.215727,35.727074,1.623845
-19.067935,-48.412555,1.893397
-48.619232,3.097299,1.893635
-38.008206,25.262807,1.061920
-14.223426,-48.509408,1.908699
40.781213,37.543873,1.692246
-44.507614,12.541616,1.602909
-27.431624,-49.757830,1.915265
-36.939212,0.676218,1.388969
27.879566,15.412813,1.754852
-39.377586,-32.555988,1.751026
-12.251218,-48.767616,1.989039
-47.637600,6.152615,1.914306
41.748150,38.763068,1.556086
7.666195,-41.631524,1.980212
-33.188090,-48.133569,1.725439
41.216895,-2.529032,1.748253
-38.048067,26.188862,1.712990
-38.283693,-46.985629,1.567268
-38.607267,-48.749718,1.793519
-18.216054,-49.904552,1.718067
42.962786,-2.846334,1.774490
40.387742,40.113382,1.916783
-15.545417,51.662255,1.710982
0.834627,62.912795,1.432072
38.274516,27.412724,1.807258
-36.760821,27.573779,1.890767
-26.252219,4.685753,1.918856
39.650485,41.350705,1.440318
2.031980,63.710535,1.438765
38.205633,42.612743,1.918421
-28.895195,-50.818549,1.807530
0.294852,64.323930,1.510848
2.573107,50.352328,1.946970
1.663508,61.748103,0.692926
40.691564,40.608075,0.580542
2.487606,65.376346,1.726998
38.002745,25.378930,1.894791
-32.403916,-20.343579,1.988346
-42.555434,22.459136,1.752235
-49.012158,1.209082,1.928666
35.463002,1.977786,1.919961
-13.844250,-31.510492,1.951897
44.333295,-4.224322,1.943488
-36.513583,29.142063,1.587652
-35.679862,-26.964637,0.812776
-39.608851,27.309334,1.921329
3.147654,66.667194,1.449811
26.217157,-22.342812,1.983003
-43.343220,16.904332,1.407457
-1.056432,63.045677,1.895721
-46.386648,13.183971,1.985797
-2.771421,63.176298,1.719957
-39.657567,28.824631,1.516079
-3.117648,65.138990,1.992996
24.529935,-18.764498,1.468487
-11.368265,53.434277,1.369196
-5.106417,65.350063,1.999939
41.710696,37.764894,0.955400
-49.775251,1.485582,1.983434
1.313279,53.690412,1.956524
-39.200164,29.958387,1.222547
-50.965263,0.163441,1.778815
26.066470,-20.966662,1.902992
-16.531554,51.366445,1.029548
-39.350033,-45.175825,1.685175
-15.246527,49.776933,1.908868
-49.581526,4.507476,1.707223
-50.709965,5.337342,1.400732
3.735274,64.856628,1.351585
2.410914,60.268912,1.853111
-37.438074,-1.228933,1.969381
4.429464,63.038576,1.946076
-11.757261,-49.733012,1.084427
45.178613,-2.528183,1.895112
43.270964,39.924836,1.915377
41.091886,42.308883,1.730821
36.468729,-10.076564,1.134508
21.789165,-26.503299,1.931872
17.866538,-31.179064,0.496256
-40.202492,-31.578686,1.278902
-41.025894,29.529705,1.539301
25.698277,-25.701613,1.742162
-21.668264,-48.064997,1.828520
-16.559209,52.759893,1.494183
-36.002537,-2.487838,1.909348
46.363475,-1.144070,1.821995
6.160764,62.958048,1.733172
9.241349,-41.157136,1.645039
3.927865,50.334994,1.354869
-43.284997,24.231993,1.917103
10.228837,-37.061662,1.680835
-30.033149,-51.130131,1.179839
-27.712187,-51.612280,1.875553
5.374358,29.205505,1.094569
39.253178,32.704679,1.922728
-0.460626,65.876376,1.726510
10.013306,-41.107724,0.773537
-28.481245,-53.326027,1.878398
39.533903,43.326742,1.979473
-51.797896,4.140092,1.617715
25.861892,-26.517891,0.832514
-39.717447,-46.499647,1.513879
-19.843484,-50.491712,1.730111
-20.678884,-51.608950,1.395032
-39.894996,-49.989021,1.787210
-39.024211,-50.985585,1.323408
-37.997979,-51.546631,1.169583
45.975674,-3.946159,1.665768
16.284932,-31.964617,1.488821
-11.553515,-51.193135,1.474269
-46.309780,9.023513,1.935718
-20.905628,-52.725995,1.139825
-6.836892,64.565173,1.900156
-41.598572,29.233438,1.983589
47.486119,-1.438961,1.160728
44.418044,41.099462,1.641809
20.598846,43.043323,1.981331
-12.289636,39.045845,1.496734
21.056430,44.040056,1.096749
-52.349948,-0.971865,1.790607
45.891026,39.976301,1.852341
-52.606591,4.991398,1.927918
40.781395,43.006612,0.763695
-53.698669,6.257963,1.672371
-39.746323,-52.833361,1.983865
-11.256714,55.103435,1.672881
39.366358,24.875365,1.453623
26.476158,-28.403943,1.983561
7.036217,63.196471,0.907338
-26.614746,-52.932967,1.717145
-12.816039,55.606896,1.638587
-53.060791,4.402952,1.289962
40.294548,43.430680,1.376290
-40.774204,-46.357020,1.850266
4.018721,68.224137,1.784048
-5.087699,67.196452,1.846484
17.691906,46.433642,1.997398
-54.824321,3.550129,1.958915
28.287851,-28.729070,1.840636
9.613197,-41.649326,1.947083
38.202590,29.707731,1.354025
27.557256,-29.654133,1.652800
38.841730,-8.503834,1.943406
40.865074,33.252305,1.702381
45.522024,42.532017,1.808587
-10.667520,-52.482425,1.564372
27.433936,-30.966404,1.318052
44.566414,-6.072557,1.862879
0.059661,67.378733,1.589897
-41.621013,-52.762932,1.876012
-39.124760,-0.796478,1.741242
11.901346,-41.717059,1.983932
-19.064770,-53.083884,1.875324
-47.490103,13.311153,1.110761
-1.765242,67.612992,1.839877
42.267854,34.639960,1.973165
47.451712,-4.905530,1.760421
5.796612,50.922653,1.958968
-11.017242,-53.130174,0.736127
8.391737,62.658745,1.458281
47.145290,40.362321,1.312322
-42.182408,-51.819496,1.097833
29.868216,-29.923337,1.980865
45.526879,44.428969,1.896958
-53.360856,-2.032092,1.464929
4.340385,69.774876,1.583749
12.356300,-42.042291,0.559249
0.516973,68.921582,1.609198
41.211912,44.184122,1.879077
8.240615,-0.848034,0.778500
19.181582,-31.715743,1.916585
-48.119439,11.834480,1.605188
10.023056,61.941648,1.781974
-10.071851,-44.057375,1.979469
-42.037559,27.562749,1.727400
-6.756188,67.640199,1.726490
40.580667,45.252574,1.844224
10.931138,-43.261539,1.823931
5.427570,70.920582,1.579434
-54.570916,-0.639370,1.844971
-27.389198,7.626369,1.836693
14.920403,-33.315018,1.919771
-56.621304,3.368776,1.806110
-58.291433,3.857372,1.740132
-45.006097,24.004582,1.736058
-21.173342,-54.293390,1.590094
11.078486,62.851918,1.393745
-42.705465,-50.674799,1.258539
49.182824,-4.059233,1.926906
28.876082,16.949945,1.831889
26.224055,-31.981615,1.579387
17.876748,48.322522,1.897903
31.123108,-28.683573,1.764020
47.462121,44.493324,1.936312
12.012298,61.443020,1.690266
